datetime,date,time,city,state,country,shape,duration (seconds),duration (hours/min),comments,latitude,longitude,lighting_conditions
5/26/2013 22:45,2013-05-26,22:45,hudsonville,mi,us,oval,300,5 minutes,Orange lights over Hudsonville.,42.87,-85.86,night
5/26/2013 22:50,2013-05-26,22:50,new orleans,la,us,circle,2100,35 minutes,15 orange glowing objects&#44 triangle inside a circle&#44 silently moving over New Orleans.,29.95,-90.08,night
5/26/2013 23:00,2013-05-26,23:00,harsens island,mi,,sphere,120,2 minutes,Red orb spotted in southern sky&#44 Harsens Island&#44 MI.,42.58,-82.59,night
5/26/2013 23:00,2013-05-26,23:00,novi,mi,us,formation,600,l0 minutes,Lights Over Novi&#44 Michigan.,42.48,-83.48,night
5/26/2013 23:00,2013-05-26,23:00,st. george (canada),nb,ca,other,600,10 minutes,It looked like the moon&#44 very bright&#44 almost red&#44 but it went down&#44 then back up until it was gone.,48.43,-58.5,night
5/26/2013 23:15,2013-05-26,23:15,novi,mi,us,rectangle,60,60 seconds,Yellow/orange objects seen over Novi Michigan.,42.48,-83.48,night
5/26/2013 23:25,2013-05-26,23:25,sullivan city,tx,us,triangle,300,3-5 minutes,Triangle object flying over my house in South Texas.,26.28,-98.56,night
5/27/2007 01:00,2007-05-27,01:00,kimberley (canada),bc,ca,unknown,600,about 10 min,Moving light with spark spray near Kimberley BC,49.68,-115.98,night
5/27/2007 03:00,2007-05-27,03:00,maple grove,mn,us,disk,7200,2 hrs,muted grey disk object observed silently hovering with three light green oval lights - moved extremely quickly - darting from one area,45.07,-93.46,night
5/27/2007 17:15,2007-05-27,17:15,wesley chapel,fl,us,teardrop,20,20 sec,Craft over Wesley Chapel Florida on clear afternoon.,28.24,-82.33,daylight
5/27/2007 20:15,2007-05-27,20:15,spur,tx,us,light,2700,45+ min,Bright ball of light seen in evening sky in West Texas.  ((NUFORC Note:  Venus sighting?  PD)),33.48,-100.86,night
5/27/2007 22:00,2007-05-27,22:00,corona,ca,us,circle,180,3 min,bright orange light in sky kinda circular moving very slowly and dropped some kind flares,33.88,-117.57,night
5/27/2007 22:00,2007-05-27,22:00,corona,ca,us,fireball,900,15 minutes,Orange glow over Corona&#44 California,33.88,-117.57,night
5/27/2008 07:00,2008-05-27,07:00,garland,tx,us,rectangle,60,1 minute,Large&#44 red rectangle hovers over parking lot in Garland TX.,32.91,-96.64,daylight
5/27/2008 20:30,2008-05-27,20:30,swanzey,nh,us,sphere,1200,20 minutes,Strange silver sphere over Swanzey&#44NH,42.87,-72.28,night
5/27/2008 23:00,2008-05-27,23:00,wallops island va,va,,sphere,180,3 minutes,football sized sphere &#44 slowly at first then moved quick to another location&#44 stopped then gone&#44 got pics,37.91,-75.45,night
5/27/2008 23:30,2008-05-27,23:30,harrington,wa,us,light,15,10-15 seconds,Peculiar reflection albedo from International Space Station,47.48,-118.25,night
5/27/2009 00:00,2009-05-27,00:00,gulf breeze,fl,us,oval,600,10min,brightness&#44 changing shape&#44 light trail,30.36,-87.16,night
5/27/2009 04:00,2009-05-27,04:00,grand junction,co,us,circle,5,5 seconds,Four large lights in V formation&#44 going fast&#44 passed over my house.,39.06,-108.55,night
5/27/2009 08:25,2009-05-27,08:25,greensboro,nc,us,oval,20,20 seconds,oval shaped object flying overhead far faster than any airplane,36.07,-79.79,daylight
5/27/2009 21:00,2009-05-27,21:00,myrtle beach,sc,us,light,20,up to two hours about eve,Orange lights over the ocean sky of Myrtle Beach.  ((NUFORC Note:  Many other sighting reports from this area.  PD)),33.69,-78.89,night
5/27/2009 21:40,2009-05-27,21:40,phoenix,az,us,light,10,10 seconds,Round shape illuminated object  going South and then becoming totally dark as it continued flying,33.45,-112.07,night
5/27/2009 22:00,2009-05-27,22:00,los padres national forest,ca,,light,45,45 seconds,A bright light started flying along the ridge of the mountain above us.  ((NUFORC Note:  ISS over-flight??  PD)),34.6,-119.51,night
5/27/2009 22:00,2009-05-27,22:00,myrtle beach,sc,us,circle,60,1 min,3 lights appeared over the ocean; lasting for several seconds; exactly like the sighting in Myrtle Beach on 9/08.,33.69,-78.89,night
5/27/2009 22:00,2009-05-27,22:00,north myrtle beach,sc,us,circle,60,1 min,Around 10pm looking towards the Atlantic Ocean from North Myrtle&#44 SC&#44 we saw 3 progressively blinking reddish-orange lights.,33.82,-78.68,night
5/27/2009 22:00,2009-05-27,22:00,pawleys island,sc,us,circle,1800,30 minutes,Strange lights in sky over Pawleys Island.  ((NUFORC Note:  Many other sighting reports.  PD)),33.43,-79.12,night
5/27/2009 22:00,2009-05-27,22:00,surfside beach,sc,us,other,900,15 minutes,Two red dots moving in sequence and numerous flashes of light.   ((NUFORC Note:  Many other sighting reports from this area.  PD)),33.61,-78.97,night
5/27/2009 22:00,2009-05-27,22:00,surfside beach,sc,us,unknown,2700,45 min,On 5/27/09 and 5/28/ 09&#44 I and 16 members of my family witnessed and took video of lights hovering and moving off the coast at MB&#44 SC.,33.61,-78.97,night
5/27/2009 22:30,2009-05-27,22:30,myrtle beach,sc,us,sphere,180,3 min,This was not an airplane or distress flares.  ((NUFORC Note:  Many other sighting reports.  PD)),33.69,-78.89,night
5/27/2009 23:00,2009-05-27,23:00,el paso,tx,us,triangle,30,30 sec,Triangular blueish lights seen over El Paso&#44 TX.,31.76,-106.49,night
5/27/2009 23:00,2009-05-27,23:00,washington&#44 d.c.,dc,,fireball,240,4 minutes,Glowing orb with sharp turns in Washington &#44DC,38.91,-77.04,night
5/27/2010 00:00,2010-05-27,00:00,grand junction,co,us,unknown,240,one hour,UFO Over Western Colorado May 27&#44 2010?,39.06,-108.55,night
5/27/2010 01:00,2010-05-27,01:00,tucson,az,us,disk,600,1o minutes,((HOAX??))  Tucson&#44 AZ Saucer caught on Video&#33&#33,32.22,-110.93,night
5/27/2010 17:58,2010-05-27,17:58,palmdale,ca,us,circle,120,2 minutes,round black orb about 10 feet wide was spotted. Reflect a white color as the Sun light hit object. Slow moving.,34.58,-118.12,daylight
5/27/2010 20:00,2010-05-27,20:00,summer lake,or,us,other,10800,3+ hours,multiple light emitting/color changing objects&#44 much of the time moving at a high speed.. .((NUFORC Note:  Twinkling stars?  PD)),42.97,-120.78,night
5/27/2010 21:00,2010-05-27,21:00,apple valley,ca,us,light,2700,45 min,High Altitude Bright Objects appearing in the sky accompanied  by smaller&#44 faster objects.,34.5,-117.18,night
5/27/2010 22:00,2010-05-27,22:00,chicago,il,us,fireball,15,15 seconds,((HOAX??))  Glowing Fireball witnessed by 6 sober people in front of a chicago bar.,41.85,-87.65,night
5/27/2010 22:15,2010-05-27,22:15,ventura,ca,us,light,600,10 minutes,I saw a red and white flashing object that moved in any way other than a straight line&#44 and I think it noticed me.,34.28,-119.29,night
5/27/2010 22:20,2010-05-27,22:20,rochester,mn,us,light,3600,1 hour,Appeared to be a plane&#44 but had three bright lights and hovered.,44.02,-92.47,night
5/27/2010 24:00,2010-05-27,00:00,enerson,ar,,light,20,20 seconds,((HOAX??))   i was calling for my wife and kid and it was gone i live in emerson ar. i live 21XXX hwy 98 emerson&#44 ar.,33.1,-93.19,night
5/27/2010 24:00,2010-05-27,00:00,phoenix,az,us,light,1500,25 min,bright light over west phoenix  ((NUFORC Note:  Time of sighting not indicated by witness.  Possible sighting of Venus.  PD)),33.45,-112.07,night
5/27/2011 14:30,2011-05-27,14:30,mankato,mn,us,changing,18000,4-5 hours,((HOAX??))  The craft made things slow down and we blacked out a few seconds after we saw said craft.,44.16,-94.0,daylight
5/27/2011 15:30,2011-05-27,15:30,yakima,wa,us,,1200,20 min,4 objects floating above yakima wa.,46.6,-120.5,daylight
5/27/2011 20:00,2011-05-27,20:00,englewood,co,us,cigar,45,30-45 sec.,Blue &amp; White flashing UFO over Englewood&#44CO 5/27/2011,39.65,-104.99,night
5/27/2011 21:05,2011-05-27,21:05,elkins,wv,us,circle,60,1 minute,My wife was outside smoking a cigarette while I was in my office.  She knocked on window and I immediately went outside because she had,38.93,-79.85,night
5/27/2011 21:45,2011-05-27,21:45,ingleside,il,us,circle,1200,20 minutes,20 orange lights  passing over Northern Illinois,42.38,-88.14,night
5/27/2011 22:20,2011-05-27,22:20,oak harbor,wa,us,circle,600,10 minutes,Five bright orange&#44 round UFO east of Oak Harbor&#44 WA.  ((NUFORC Note:  Case solved by local investigator.  &quot;Chinese&quot; lanterns.  PD)),48.29,-122.64,night
5/27/2012 00:00,2012-05-27,00:00,smithville,mo,us,fireball,60,1 minute,No sound flying low small fireball type,39.39,-94.58,night
5/27/2012 10:15,2012-05-27,10:15,silver springs,nv,us,oval,15,10-15 sec.,2 oval shaped craft&#44  flying from north to south at approx. 10&#44000ft.,39.42,-119.22,daylight
5/27/2012 17:30,2012-05-27,17:30,irving,il,us,light,600,10 minutes,Stationary triangular pulsing red lights seen in Irving&#44 IL on 05/27/12 at 17:30 hours.,39.21,-89.4,daylight
5/27/2012 19:00,2012-05-27,19:00,eugene,or,us,oval,240,4minutes,Black dot flashing color lights.,44.05,-123.09,night
5/27/2012 20:45,2012-05-27,20:45,oxnard,ca,us,other,30,30 sec,Neon red upside down Y craft,34.2,-119.18,night
5/27/2012 20:50,2012-05-27,20:50,hanalei bay,hi,,egg,420,7 minutes,Undulating orange lights over Hanalei Bay,22.21,-159.51,night
5/27/2012 21:00,2012-05-27,21:00,bartlett,il,us,fireball,45,45 seconds,A fireball was seen across the western sky of Bartlett&#44 Il.,42.0,-88.19,night
5/27/2012 21:24,2012-05-27,21:24,portland,or,us,light,240,3 to 4 minutes,Bright&#44 amber&#44 shimmering light in sky above Southeast Portland,45.52,-122.68,night
5/27/2012 22:00,2012-05-27,22:00,mukwonago,wi,us,light,90,1.5 mins,Bright round light.  White center red exterior.  Traveled slow.No noise.,42.87,-88.33,night
5/27/2012 22:00,2012-05-27,22:00,national city (indian lake),mi,us,sphere,300,5;00,Orange Sphere moving slowly and low in the sky,44.23,-83.72,night
5/27/2012 22:00,2012-05-27,22:00,thornton,nh,us,disk,120,2 minutes,May 27&#44 2012 Bright red light(s) hovering in the sky...Thornton&#44 NH,43.89,-71.68,night
5/27/2012 22:00,2012-05-27,22:00,wingdale,ny,us,light,900,15 minutes,Star like object moving in abnormal flight pattern.,41.65,-73.57,night
5/27/2012 22:10,2012-05-27,22:10,sterling heights,mi,us,light,300,3 to 5 mins,2 orange objects over sterling hts&#44 mi,42.58,-83.03,night
5/27/2012 23:40,2012-05-27,23:40,pleasant hill,oh,us,light,120,2 minutes,Very fast and erratic light seen in the sky around Troy&#44 OH.,40.05,-84.34,night
5/27/2013 00:02,2013-05-27,00:02,fairfax,va,us,other,4,3-4 seconds,Glowing Saturn-Shaped Object:  Fairfax&#44 VA.,38.85,-77.31,night
5/27/2013 00:10,2013-05-27,00:10,long island city,ny,us,light,1,1 second,Fast bright turquoise light moving towards the ground.,40.74,-73.95,night
5/27/2013 02:30,2013-05-27,02:30,houghton,mi,us,fireball,120,1-2 minutes,Bright fireball hovering low in the sky&#44 when we stopped the vehicle it silently sped off and vanished within a minute.,47.12,-88.57,night
5/27/2013 08:30,2013-05-27,08:30,wildwood,nj,us,light,10,10 seconds,Orange glowing orb floating in the sky.,38.99,-74.82,daylight
5/27/2013 10:00,2013-05-27,10:00,west new york,nj,,other,120,minutes,Very clear high quality shots of a UFO over West New York. This is not a joke.,40.78,-73.97,daylight
5/27/2013 11:20,2013-05-27,11:20,stanton,ky,us,fireball,600,10 minutes,Me and my friends seen three fire balls in the sky. They where circling each other.,37.85,-83.86,daylight
5/27/2013 15:00,2013-05-27,15:00,phoenix (near),az,us,disk,30,30 seconds,Strange Disc Shaped UFO Flying under plane on Descent into Phoenix&#44 AZ Airport.,33.45,-112.07,daylight
5/27/2013 19:00,2013-05-27,19:00,cumming,ga,us,sphere,300,5 minutes,Black balls with a red light underneath.,34.21,-84.14,night
5/27/2013 19:30,2013-05-27,19:30,porterville,ca,us,circle,15,15 seconds,UFO paralleling a man made aircraft during a suspected &quot;chem-trail&quot; operation caught on video.,36.07,-119.02,night
5/27/2013 20:55,2013-05-27,20:55,fort myers beach,fl,us,circle,60,1 minute,2 pink-orange spheres floating over Fort Myers Beach.,26.45,-81.95,night
5/27/2013 20:55,2013-05-27,20:55,torrington,ct,us,fireball,180,2-3 minutes,2 fireballs in sky&#44 hovered then vanished.,41.8,-73.12,night
5/27/2013 21:00,2013-05-27,21:00,allentown,pa,us,unknown,480,5-8 minutes,Two bright orange lights appeared from over a mountain South then hovered for about 2 minutes the disappeared East,40.61,-75.49,night
5/27/2013 21:00,2013-05-27,21:00,middletown,ct,us,fireball,420,7 minutes,Bright glowing red ball. Moved north. Stood sill for a few seconds then turned sharply to they east. proceeded north again and moved st,41.56,-72.65,night
5/27/2013 21:02,2013-05-27,21:02,castle rock,co,us,fireball,120,2 minutes,Bright orange light that changes speed then flickered out like a candle,39.37,-104.86,night
5/27/2013 21:18,2013-05-27,21:18,north tonawanda,ny,us,other,120,2 minutes,Bell shaped craft in no hurry sight sees Niagra Falls &amp; Buffalo,43.04,-78.86,night
5/27/2013 22:00,2013-05-27,22:00,leesburg,va,us,circle,120,2 minutes,Red light in the night sky.,39.12,-77.56,night
5/27/2013 22:00,2013-05-27,22:00,port neches,tx,us,light,10,10 seconds,Star like UFO moving then climbed out of sight.,29.99,-93.96,night
5/27/2013 22:10,2013-05-27,22:10,thunder bay (canada),on,ca,light,120,1-2 minutes,Orange light moving then fading.,48.4,-89.23,night
5/28/2007 00:30,2007-05-28,00:30,chilliwack (canada),bc,ca,triangle,60,1 mins,Triangular&#44 30ft wide&#44 low floating over chilliwack city at night&#44 no lights&#44 no sound&#44 translucent white; moved circle &amp; straight,49.17,-121.95,night
5/28/2007 01:00,2007-05-28,01:00,springfield,ma,us,triangle,180,3 minutes,May 28&#442007 Springfield&#44Ma. around l:00 a.m. in the morning,42.1,-72.59,night
5/28/2007 03:00,2007-05-28,03:00,bangalore (india),in,,circle,120,01-02min,I WAS RETURNING FROM WORK AT 3:00 AM. AFTER MY NIGHT SHIFT IN THE CAB&#44 I SAW MULTI- COLOURED FLIGHT PASSING MY HEAD IN VERY LOW HEIGHT.,12.97,77.59,night
5/28/2007 07:30,2007-05-28,07:30,albuquerque,nm,us,sphere,7200,2hrs+,white round object motionless over albuwuerque,35.08,-106.65,daylight
5/28/2007 11:00,2007-05-28,11:00,lakemont,ny,us,circle,10,10 seconds,Seneca Lake&#44 Memorial day 2007&#44  two jets&#44 circular object approached behind them&#44 then vanished.,42.52,-76.93,daylight
5/28/2007 11:50,2007-05-28,11:50,sacramento,ca,us,changing,240,4min,flying object in sacramento,38.58,-121.49,daylight
5/28/2007 18:45,2007-05-28,18:45,portland,or,us,circle,1200,15 - 20 min,7 craft appeared in the SE bright sunny day lit sky over Oregon&#44 looked like white planets&#44 moved slowly and gradually disappeared.,45.52,-122.68,night
5/28/2007 20:30,2007-05-28,20:30,yavatmal (india),,,formation,120,1-2 minutes,Bunch of 5 beautiful lights with glow making an arrowhead closly seperated by smaller distance parallelly in the sky.,20.39,78.12,night
5/28/2007 21:00,2007-05-28,21:00,new delhi (india),,,rectangle,1500,25 minutes,so i was up on the roof that night by chance and was looking at planes at the distance in the south west direction&#44 and when i was turn,28.64,77.22,night
5/28/2007 22:45,2007-05-28,22:45,orlando,fl,us,triangle,900,15 minutes,Triangle shaped object flying over Orlando&#44 Fl.,28.54,-81.38,night
5/28/2007 23:30,2007-05-28,23:30,kea&#39au,hi,,flash,600,10 min.,Power outage&#44 witnessed a transformer blow out&#44 then 3 bright green flashes filled the entire sky.,19.62,-155.04,night
5/28/2007 23:30,2007-05-28,23:30,pahoa,hi,us,flash,10,10 seconds,3 Green Illuminating Flashes and power outage,19.5,-154.95,night
5/28/2008 16:50,2008-05-28,16:50,lisle,il,us,circle,600,10 minutes,Afternoon sighting of 15+ ufo&#39s that changed colors and were the size of stars in the night sky.,41.8,-88.07,daylight
5/28/2008 17:30,2008-05-28,17:30,dallas,tx,us,disk,180,2 - 3 minutes,Disk or Saucer moving south to north in Dallas&#44 Texas.,32.78,-96.8,daylight
5/28/2008 17:30,2008-05-28,17:30,tiffin,oh,us,unknown,300,5 min,Shining object stationary in the sky over Northwestern Ohio.,41.11,-83.18,daylight
5/28/2008 20:01,2008-05-28,20:01,fernandina beach,fl,us,cigar,240,4 min.,cigar shaped 8:PM May 28&#4408 North of Jacksonville Fl.going north&#44 disappeared in a flash&#44 no clouds.bigger than the jet near by.,30.67,-81.46,night
5/28/2008 21:00,2008-05-28,21:00,fairfield,ct,us,light,300,5 minutes,Bright object in sky suddenly disappears,41.14,-73.26,night
5/28/2008 23:35,2008-05-28,23:35,fulton,mo,us,light,30,30 sec,Sonic boom by day&#44 jet chasing ufo by night.,38.85,-91.95,night
5/28/2008 24:00,2008-05-28,00:00,new delhi (india),,,light,30,two hours,could have been a star,28.64,77.22,night
5/28/2009 03:00,2009-05-28,03:00,san leandro,ca,us,unknown,5,5 seconds,On april 28 2009 at 3 am pacific time an alien appeared in the living room as i was sleeping on the couch.,37.72,-122.16,night
5/28/2009 04:00,2009-05-28,04:00,el rito,nm,us,light,2700,45 minutes,Bright object descended rapidly&#44 leaving a shower of sparks&#44 and turned in a J shape&#44 then stayed the same.,36.34,-106.19,night
5/28/2009 05:45,2009-05-28,05:45,gilbert,az,us,oval,7200,2 hrs,my son called me @ 0545 he said woman on radio 104.7 reported 17 ufos over gilbert and just hovering and changing positions. I work in,33.35,-111.79,night
5/28/2009 07:10,2009-05-28,07:10,gilbert/chandler,az,,circle,1200,20 min,Observed nine circles&#44 NW of Queen Creek&#44 over Chandler. They went from a box formation to triangle formation.,33.3,-111.83,daylight
5/28/2009 20:00,2009-05-28,20:00,west midlands (uk/england),,,unknown,1500,25 minutes,strange flight patern,-19.06,29.6,night
5/28/2009 21:15,2009-05-28,21:15,cottonwood heights,ut,us,circle,180,3 mins.,Unusual object over Wasatch Front Range.,40.62,-111.81,night
5/28/2009 21:30,2009-05-28,21:30,albuquerque,nm,us,light,60,1 minute,Los Ranchos Bright Light,35.08,-106.65,night
5/28/2009 21:30,2009-05-28,21:30,albuquerque,nm,us,light,60,1 minute,Still for 5 seconds and very bright,35.08,-106.65,night
5/28/2009 21:45,2009-05-28,21:45,knoxville,tn,us,circle,180,3 minitues,bright white light in sky moving slowly to southeast.,35.96,-83.92,night
5/28/2009 21:50,2009-05-28,21:50,crossville,tn,us,light,60,60 seconds,large Bright light&#44 no shape to describe&#44 just light ....slow&#44 zigzag then faded,35.95,-85.03,night
5/28/2009 21:50,2009-05-28,21:50,duluth,ga,us,circle,90,1.5 minutes,very bright circular object&#44 white light&#44 moving to the east,34.0,-84.14,night
5/28/2009 22:00,2009-05-28,22:00,bethel park,pa,us,other,300,5 minutes,I was sitting on my back deck and noticed an object moving eradically across the sky> I then saw a second object intersecting the path,40.33,-80.04,night
5/28/2009 23:00,2009-05-28,23:00,southampton (uk/england),,gb,circle,120,2 min,Southampton England&#44 big round light&#44 5 minutes&#44 big red fire ball moving from the west between 600 and 1000 feet.,50.9,-1.4,night
5/28/2009 23:50,2009-05-28,23:50,dallas,tx,us,unknown,120,1-2 minutes,A series of light about 13-15&#44 they all were the size of a star...... flying over Dallas on 5.28.2009 at 11.50 pm,32.78,-96.8,night
5/28/2009 24:00,2009-05-28,00:00,farmington,nm,us,changing,480,8minutes,80 to a100 strange lighted objects coming from the east skys,36.73,-108.22,night
5/28/2010 00:16,2010-05-28,00:16,north mankato,mn,us,sphere,17,:17,Object flew from the southeast gaining slight altitude as it floated across the sky just under cloud level at a high rate of speed. Obj,44.17,-94.03,night
5/28/2010 02:37,2010-05-28,02:37,patterson,ca,us,triangle,30,30 seconds,3 lights hovering and flying past the freeway in Patterson&#44 CA.,37.47,-121.13,night
5/28/2010 09:10,2010-05-28,09:10,rockford,il,us,cylinder,420,7 minutes,Long black tube seen in Rockford IL,42.27,-89.09,daylight
5/28/2010 21:30,2010-05-28,21:30,chesapeake,va,us,circle,600,10 mins,Ufo orbs over skys in Chesapeake&#44 VA,36.82,-76.28,night
5/28/2010 22:12,2010-05-28,22:12,green bay,wi,us,unknown,45,30-45 seconds,Orange object seen moving across night sky.  Did not have a trail&#44 nor did it fragment&#44 explode&#44 or change size,44.52,-88.02,night
5/28/2011 00:15,2011-05-28,00:15,genoa township,oh,,sphere,180,aprox 3 mins.,5 orange orbs seen over delaware county.,40.18,-82.9,night
5/28/2011 02:00,2011-05-28,02:00,huntington beach,ca,us,light,20,20 seconds,A light with a haze doing figure 8&#39s through the sky at a moderate pace.,33.66,-118.0,night
5/28/2011 04:24,2011-05-28,04:24,westminster,md,us,changing,840,14 mins,Intensely bright&#44 crescent shape to round in SE night sky,39.58,-77.0,night
5/28/2011 04:30,2011-05-28,04:30,snyder (30 west of),tx,us,rectangle,300,5 min,Rectangular object flying low&#44 slow with red light flashing.,32.72,-100.92,night
5/28/2011 13:00,2011-05-28,13:00,joplin,mo,us,disk,5,5 sec,Bright disk cutting through TV tornado film&#44 seen 06/14/11.,37.08,-94.51,daylight
5/28/2011 18:00,2011-05-28,18:00,north wildwood,nj,us,fireball,600,10 min,fire ball,39.0,-74.8,night
5/28/2011 21:00,2011-05-28,21:00,dale,in,us,fireball,1,1 second,Red and orange wavy fireball,38.17,-86.99,night
5/28/2011 21:00,2011-05-28,21:00,niangua,mo,us,fireball,2400,40 minutes,Several objects&#44 flying in groups of 2&#44 3 &amp; 5 at a time&#44 in no apparent formation&#44at intervals&#44 from the east turning to the north.,37.39,-92.83,night
5/28/2011 21:15,2011-05-28,21:15,port republic,nj,us,fireball,15,15 seconds,Bright red glowing object in Port Republic&#44 NJ (small town),39.52,-74.49,night
5/28/2011 21:55,2011-05-28,21:55,buffalo,ny,us,unknown,240,4 minutes,Unknown silent&#44 lighted craft hovered overhead&#44 Buffalo NY,42.89,-78.88,night
5/28/2011 22:00,2011-05-28,22:00,mercer island,wa,us,other,180,2-3 minutes,3 fire like balls in sky at night over Mercer Island&#44 WA.,47.57,-122.22,night
5/28/2011 22:00,2011-05-28,22:00,new york city (queens),ny,us,disk,900,10-15 minutes,UFO in New York. We have photos and Details&#44 the object was no doubt a UFO.,40.71,-74.01,night
5/28/2011 22:00,2011-05-28,22:00,new york city (queens/whitestone),ny,us,unknown,15,15 secs,I was sitting in my yard looking in an easterly direction&#44 when I noticed an unidentified object moving in a northeasterly direction at,40.71,-74.01,night
5/28/2011 22:05,2011-05-28,22:05,north aurora,il,us,changing,240,approx 3-4 minutes,Strange object slowing moving west&#44 arc north&#44 disappear and return&#44 shifting shape and color as it moved near North Aurora&#44 Illinois.,41.81,-88.33,night
5/28/2011 22:17,2011-05-28,22:17,quincy,ma,us,light,45,45 sec,Eight red lights formed two lines of four then form a vee formation and flew straight up.,42.25,-71.0,night
5/28/2011 22:18,2011-05-28,22:18,new milford,ct,us,unknown,600,10 minutes,Lavender colored lights in sky new milford CT 5/28/11 10:18 pm EST,41.58,-73.41,night
5/28/2011 23:15,2011-05-28,23:15,cockeysville,md,us,light,60,1 min,Bright ball of light moving upward very fast eventually becoming a speck before disappearing within seconds,39.48,-76.64,night
5/28/2011 23:20,2011-05-28,23:20,tucson,az,us,flash,1,1 second,White flash lighted up the sky over Tucson&#44 Az 05/28/11.,32.22,-110.93,night
5/28/2011 23:50,2011-05-28,23:50,kitsap county,wa,,changing,180,2-3 min,Four yellow lights moving quickly over rurual Kitsap County&#44 Washington,47.65,-122.64,night
5/28/2012 03:00,2012-05-28,03:00,paris,oh,us,light,15,15 seconds,Large light breaks into smaller lights over Paris&#44 OH,40.8,-81.17,night
5/28/2012 04:30,2012-05-28,04:30,olney,il,us,light,7200,2 hours,Orb down the road,38.73,-88.09,night
5/28/2012 08:15,2012-05-28,08:15,theodore,al,us,light,3600,about 1 hour,My boyfriend and I were sitting out by my pool tonight in Theodore&#44Al gazing at the stars like usual. All of a sudden&#44 we see a light m,30.55,-88.18,daylight
5/28/2012 10:00,2012-05-28,10:00,carlsbad,nm,us,light,15,00:15,star-like lights zipp across the sky out of Aries.,32.42,-104.23,daylight
5/28/2012 10:00,2012-05-28,10:00,omaha,ne,us,circle,120,2 minutes,East to west movement of a circular obj. reddish orange light...this object shot upwards twords outerspace....then returned for another,41.26,-95.94,daylight
5/28/2012 11:50,2012-05-28,11:50,sulphur,la,us,circle,60,one min,Round reddish orange in color,30.24,-93.38,daylight
5/28/2012 13:00,2012-05-28,13:00,boston,ma,us,cigar,60,1 minute,Large metallic-object&#44 oblong shaped--disappeared completely from cloudless sky.,42.36,-71.06,daylight
5/28/2012 18:00,2012-05-28,18:00,greenville,ky,us,oval,600,5 - 10 minutes,Oval/Almond shaped craft&#44 very bright moving quickly then slowly.,37.2,-87.18,night
5/28/2012 18:00,2012-05-28,18:00,waynesburg,pa,us,light,180,3 minutes,Two unidentified flying objects traveling at incredible speeds changing course,39.9,-80.18,night
5/28/2012 20:00,2012-05-28,20:00,nixa,mo,us,cylinder,45,30-45 seconds,I viewed a pill shaped object with no wing span moving at a high rate of speed. Covering the distance of horizon to horizon in seconds.,37.04,-93.29,night
5/28/2012 20:30,2012-05-28,20:30,mesa,az,us,circle,6,4 to 6 sec,No tail of light like a meteor&#44 just bursts of light from what seemed to be from deep space.,33.42,-111.82,night
5/28/2012 21:20,2012-05-28,21:20,omaha,ne,us,circle,1305,21:45,Red glowing light seen over West Omaha sky evening of 05/28/2012,41.26,-95.94,night
5/28/2012 21:30,2012-05-28,21:30,kaysville,ut,us,light,1200,15-20 minutes,Strange lights over kaysville&#44 ut.,41.04,-111.94,night
5/28/2012 21:30,2012-05-28,21:30,westminster,md,us,sphere,900,15 minutes,Sphere shaped orange glowing object in the night sky,39.58,-77.0,night
5/28/2012 21:30,2012-05-28,21:30,weybridge,vt,us,cylinder,300,5 minutes,Rwo rocket like objects weybridge vermont,44.07,-73.22,night
5/28/2012 21:38,2012-05-28,21:38,monrovia,ca,us,changing,900,15m,Unique ufo light never seen ?or heard of????&#33&#33&#33,34.15,-118.0,night
5/28/2012 22:00,2012-05-28,22:00,royersford,pa,us,fireball,120,2+ minutes,Orange fireball floats by royersford - limerick PA,40.18,-75.54,night
5/28/2012 22:35,2012-05-28,22:35,caledonia,ny,us,circle,1500,25min,Two objects were in close proximity flying very slow and travelled away very quickly.,42.97,-77.85,night
5/28/2012 22:40,2012-05-28,22:40,nallapadu (near guntur city) (india),,,triangle,8,6- 8 seconds,Black triangle UFO heading North west on nallapadu&#44 near Guntur&#44 Andhra Pradesh&#44 India. 1 witness.,16.3,80.39,night
5/28/2012 23:11,2012-05-28,23:11,crow agency,mt,us,unknown,1800,30 minutes,9 orange-red lights over Crow Agency&#44 MT,45.6,-107.46,night
5/28/2012 23:20,2012-05-28,23:20,raleigh,nc,us,light,1,1 sec,Low flying bright light with no sound,35.77,-78.64,night
5/28/2012 23:30,2012-05-28,23:30,duluth,mn,us,triangle,5400,90 minutes,Triangle of lights observing us through our window above the tree line&#44 and would move side to side and closer and away.,46.78,-92.11,night
5/28/2013 00:00,2013-05-28,00:00,tamborine mountain (australia),,,light,259200,3 days,Light/Orb in private rainforest every night for 3 nights straight.,-27.93,153.19,night
5/28/2013 03:00,2013-05-28,03:00,orlando,fl,us,flash,2700,~45 minutes,Large flashing light in the sky&#44directly over head that lasted at least 45 minutes.,28.54,-81.38,night
5/28/2013 10:00,2013-05-28,10:00,franklin,ga,us,triangle,2700,hours,Oblects would make impossible movements&#44 very fast never in a straight line made no sound and seemed to have rotating lights.,33.28,-85.1,daylight
5/28/2013 18:15,2013-05-28,18:15,moorpark,ca,us,light,1200,~20 minutes,6 very high bright lights silently meandering into various symmetrical formations.,34.29,-118.88,night
