datetime,date,time,city,state,country,shape,duration (seconds),duration (hours/min),comments,latitude,longitude,lighting_conditions
3/9/2013 22:00,2013-03-09,22:00,long beach,ca,us,fireball,60,1 minute,Orange light slowly moving through sky then disappearing,33.77,-118.19,night
3/9/2013 22:05,2013-03-09,22:05,portland,or,us,triangle,45,45 seconds,Three triangular bright orange light objects hovering low in the sky: Portland&#44 Oregon.,45.52,-122.68,night
3/9/2013 22:10,2013-03-09,22:10,riverside,ca,us,oval,20,20 seconds,Very bright green light coming from oval shaped object,33.95,-117.4,night
3/9/2013 22:15,2013-03-09,22:15,charlotte,nc,us,other,20,20 seconds,Massive dark bow shaped flying object over Uptown Charlotte.,35.23,-80.84,night
3/9/2013 22:20,2013-03-09,22:20,yucaipa,ca,us,circle,180,3 minutes,At approximately 22:20PST&#44 multiple witnesses viewed an object traveling at a high rate of speed SSW near the Redlands/Yucaipa/Mentone,34.03,-117.04,night
3/9/2013 23:05,2013-03-09,23:05,merced,ca,us,fireball,120,2 minutes,Orange bright light is sky,37.3,-120.48,night
3/9/2013 23:40,2013-03-09,23:40,lebanon,pa,us,formation,10,10 seconds,A silent string formation&#448-10 amber lights traveling at an angle and making a snake movement as it changed direction before vanishing.,40.34,-76.41,night
3/9/2013 23:40,2013-03-09,23:40,lebanon,pa,us,formation,10,10 seconds,A silent string formation&#448-10 amber lights traveling at an angle and making a snake movement as it changed direction before vanishing.,40.34,-76.41,night
3/9/2013 24:00,2013-03-09,00:00,thibodaux,la,us,fireball,240,04:00,Orb over Thibodaux la,29.8,-90.82,night
3/9/2014 03:00,2014-03-09,03:00,fort mill,sc,us,unknown,7200,2 hours,We are being chipped in our sleep.,35.01,-80.95,night
3/9/2014 16:45,2014-03-09,16:45,toluca lake,ca,,other,120,2 minutes,Bright Pinpoint of Light Near Aircraft Contrail.,34.15,-118.35,daylight
3/9/2014 19:10,2014-03-09,19:10,coto de caza,ca,us,flash,1,1 second,Quick orangish flash&#44 less then a second in duration but repetitive.,33.6,-117.59,night
3/9/2014 19:40,2014-03-09,19:40,rochester,mn,us,triangle,60,1 minute,Huge&#44 black&#44 completely silent&#44 slow gliding triangle. Cruised by close to the ground.,44.02,-92.47,night
3/9/2014 20:00,2014-03-09,20:00,inver grove heights,mn,us,formation,300,5 minutes,4 yellow-orange lights flying against busy Sunday night flight traffic.,44.85,-93.04,night
3/9/2014 20:45,2014-03-09,20:45,albuquerque,nm,us,sphere,60,1 minute,White sphere descends from sky in the Bosque.,35.08,-106.65,night
3/9/2014 20:45,2014-03-09,20:45,commack,ny,us,fireball,240,4 minutes,Orange fire like lights in sky.,40.84,-73.29,night
3/9/2014 21:00,2014-03-09,21:00,allahabad (india),,,fireball,900,15 minutes,A UFO FLYING.,25.44,81.85,night
3/9/2014 21:30,2014-03-09,21:30,lakeland,fl,us,light,900,15 minutes,Orange lights across the night sky - a strange and unexplained sighting.,28.04,-81.95,night
3/9/2014 21:30,2014-03-09,21:30,puyallup,wa,us,other,12,12 seconds,Very large V shaped object with 2 very bright lights and one red one traveling about 400 feet above the ground.,47.19,-122.29,night
3/9/2014 21:40,2014-03-09,21:40,kemah,tx,us,unknown,600,10 minutes,Each object did not all stop emitting light at the same time; instead they went out simultaneously within half a minute of each other.,29.54,-95.02,night
3/9/2014 22:00,2014-03-09,22:00,canton,mi,us,sphere,120,2 minutes,3 orange orbs 1000 feet off ground 100 yards apart in triangle formation then disappear.,42.31,-83.48,night
3/9/2014 22:00,2014-03-09,22:00,centennial,co,us,light,10800,3 hours,Strange lights seen by 5 witnesses dipping lower&#44 rising&#44 changing color&#44 and playing &quot;tag&quot; several nights in a row.,39.58,-104.88,night
3/9/2014 22:00,2014-03-09,22:00,jupiter,fl,us,circle,60,1 minute,A round orange glowing object moved east to west moving slowly. Larger as it approached and passed my back yard and then moved upward.,26.93,-80.09,night
3/9/2014 22:00,2014-03-09,22:00,mesa,az,us,rectangle,300,5 minutes,I was just let my dogs out to the backyard. And walk around the corner and looked up behind the house and saw orange glowing light movi,33.42,-111.82,night
3/9/2014 22:10,2014-03-09,22:10,st. cloud,fl,us,unknown,600,10 minutes,Loud &quot;booms.&quot;,28.25,-81.28,night
4/10/2007 02:00,2007-04-10,02:00,porsgrun (close to) (norway),,,triangle,120,2 min,Beings and a landed craft.,59.14,9.66,night
4/10/2007 14:00,2007-04-10,14:00,toronto (canada),on,ca,cigar,600,10 minutes,Cigar shaped object seen in Toronto&#44 showed great speed &#44 and ability to hover,43.67,-79.42,daylight
4/10/2007 22:00,2007-04-10,22:00,orange,ca,us,light,240,4 minutes,Light like a plane but moved like something really strange&#33,33.79,-117.85,night
4/10/2008 01:00,2008-04-10,01:00,gray,me,us,light,1200,20 minutes,Encounter with a light form,43.89,-70.33,night
4/10/2008 01:30,2008-04-10,01:30,glenville,wv,us,sphere,240,3-4 minutes,Orage orb over Glenville WV,38.93,-80.84,night
4/10/2008 04:00,2008-04-10,04:00,nevada,tx,us,unknown,600,10 min,On April 10 2008 @ about 4am bight lights heading in from the east towards my house.,33.04,-96.37,night
4/10/2008 20:00,2008-04-10,20:00,blue springs,mo,us,chevron,900,15 minutes,2 UFOs Seen After A Fierce Thunder/Hail Storm,39.02,-94.28,night
4/10/2008 20:00,2008-04-10,20:00,dandridge,tn,us,light,600,10 minutes,Light moving over Sevierville,36.02,-83.42,night
4/10/2008 20:00,2008-04-10,20:00,las vegas,nv,us,sphere,3,3 seconds,White Sphere loiters than darts towards east,36.17,-115.14,night
4/10/2008 20:20,2008-04-10,20:20,los osos,ca,us,light,300,five minutes,U.F.O. over the central coast of California,35.31,-120.83,night
4/10/2008 20:30,2008-04-10,20:30,denville,nj,us,triangle,600,10 min.,Black Triangle In Deville NJ,40.89,-74.48,night
4/10/2008 20:44,2008-04-10,20:44,greenville,nc,us,formation,15,12-15 seconds,four large greenish hazy lights&#44 in straight line formation&#44 moving very fast&#44 no sound,35.61,-77.37,night
4/10/2008 21:00,2008-04-10,21:00,college station,tx,us,circle,8,5 to 8 seconds,Barely visible cicular craft with small red lights that floated independently over the craft like flies.,30.63,-96.33,night
4/10/2008 21:10,2008-04-10,21:10,apollo,pa,us,other,60,1 minute,Unknown craft over Western PA,40.58,-79.57,night
4/10/2008 21:30,2008-04-10,21:30,arcata,ca,us,light,8,about 8 seconds,I saw a bright and big star-like object at night floating over a university weight room gym after I exited the facility.,40.87,-124.08,night
4/10/2008 21:45,2008-04-10,21:45,florissant,mo,us,circle,120,2min,Object with bright  lights in a circle formation hovers over a residential area,38.79,-90.32,night
4/10/2008 21:45,2008-04-10,21:45,hague,ny,us,triangle,2700,45 min,My childern and I watch this object with red&#44 white and green lights flutter in the sky for about 45 min.,43.75,-73.5,night
4/10/2008 21:45,2008-04-10,21:45,surprise,az,us,light,50,50 sec,I called your hotline and wanted to add some deatails&#44 I was told to put it writing This is the same report as I sent last night with a,33.63,-112.33,night
4/10/2008 21:45,2008-04-10,21:45,surprise,az,us,light,50,50 seconds,Looked like double the brightness of other stars in between the last 2 stars in big dipper.,33.63,-112.33,night
4/10/2008 21:45,2008-04-10,21:45,union gap,wa,us,light,15,15seconds,a big star-like like that closed from one side to the other&#44 not reappearing,46.56,-120.47,night
4/10/2008 21:48,2008-04-10,21:48,butte,mt,us,light,180,2 to 3 minutes,My sighting tonight has me more freaked out than ever. Even though Im a science nut and enjoy reading about the history of UFO&#39s and se,46.0,-112.53,night
4/10/2008 22:00,2008-04-10,22:00,franklinton,nc,us,other,86400,10 days,Constantly viewing organisms or unidentified object with a telescope...much activity---,36.1,-78.46,night
4/10/2008 22:15,2008-04-10,22:15,azle,tx,us,rectangle,240,3-4 minutes,Azle&#44TX Silent rectanluar object with round gold lights travels low over trees alongside van and glides down street,32.9,-97.55,night
4/10/2008 22:19,2008-04-10,22:19,urb la marina (spain),,,triangle,20,20 sec,Clear Costa Blanca sighting,-16.38,-71.55,night
4/10/2008 23:00,2008-04-10,23:00,vacaville,ca,us,disk,5,5 ceconds,Sighting of a disc shaped object in the sky,38.36,-121.99,night
4/10/2008 24:00,2008-04-10,00:00,ipswich (australia),,au,other,9,1-9sec,white shining object in hanging in are,-27.62,152.77,night
4/10/2009 00:20,2009-04-10,00:20,tabusintac (canada),nb,,sphere,60,1 minute,Large red&#44 glowing object seen in Tabusintac&#44 NB,47.33,-65.01,night
4/10/2009 02:23,2009-04-10,02:23,new york city (bronx),ny,us,,60,1 minute,image of a sphinx in a cloud of light  over manhatten at 2:am along with two fighter jets,40.71,-74.01,night
4/10/2009 05:50,2009-04-10,05:50,orlando,fl,us,light,60,60 seconds,Early morning aerial maneuvers by 2 objects&#44 one blue and one white,28.54,-81.38,night
4/10/2009 08:30,2009-04-10,08:30,everett,ma,us,circle,20,20 seconds,Everett Mass 3 witnesses,42.41,-71.05,daylight
4/10/2009 11:00,2009-04-10,11:00,mexico city (mexico),,,sphere,20,20 seconds,The object was clearly flying over the Pyramids in Mexico City,19.43,-99.13,daylight
4/10/2009 11:34,2009-04-10,11:34,orlando,fl,us,triangle,10,0:10 seconds,Black Triangle&#44 Three lights in the shape of a triangle.,28.54,-81.38,daylight
4/10/2009 13:00,2009-04-10,13:00,lake charles,la,us,light,10,about 10 seconds,single white light high above Louisiana swamps,30.23,-93.22,daylight
4/10/2009 21:30,2009-04-10,21:30,ramsey,mn,us,teardrop,120,2 minutes,Red -Orange teardrop shaped &#44  silent  fast moving obect,45.25,-93.45,night
4/10/2009 23:50,2009-04-10,23:50,bernallilo (entering to alburquerque),nm,,cone,120,2 minutes,Hello&#33 I happened to find this site&#44 and decided to report my observation which took place quite a few months ago while in New Mexico.,35.3,-106.55,night
4/10/2010 00:00,2010-04-10,00:00,warwick,ri,us,disk,600,10 minutes,bright light hovering over the warwick mall,41.7,-71.42,night
4/10/2010 01:04,2010-04-10,01:04,new york city (queens),ny,us,oval,900,15 minutes,Four oval shape lights in the sky (very large and bright) just over the clouds when it the skies became cloudy and windy on Maspeth.,40.71,-74.01,night
4/10/2010 02:00,2010-04-10,02:00,punnichy area (canada),sk,,disk,10,10 secounds,rusty disk moving with no sound moving fast,51.37,-104.3,night
4/10/2010 05:15,2010-04-10,05:15,mashantucket,ct,,cross,1,second,A white and size of a small lam UFO crossed me on CT high way,41.47,-71.96,night
4/10/2010 12:00,2010-04-10,12:00,greenville,nc,us,unknown,420,7 minutes,Daytime moving star seen over Pitt County,35.61,-77.37,daylight
4/10/2010 12:00,2010-04-10,12:00,rutland,vt,us,sphere,600,10 mins,Strange phenomenon in sky over rutland vermont reveals sphere type craft,43.61,-72.97,daylight
4/10/2010 13:00,2010-04-10,13:00,augusta,ga,us,oval,5,5 sec,small round object very far away  very white   very fast    moved at high speed then stopped,33.47,-81.98,daylight
4/10/2010 17:30,2010-04-10,17:30,san diego,ca,us,chevron,60,1 minute,Chevron-shaped craft spotted passing over California interstate,32.72,-117.16,daylight
4/10/2010 18:00,2010-04-10,18:00,branson,mo,us,light,300,about 3-5 minutes,We saw a bright &quot;star&quot; next to the sun as we were out for a drive.,36.64,-93.22,night
4/10/2010 21:00,2010-04-10,21:00,cheyenne,wy,us,triangle,120,minutes,2 low slow flying black triangles,41.14,-104.82,night
4/10/2010 21:05,2010-04-10,21:05,courtown (ireland),,,oval,120,2 min,beaming orange light over county wexford ireland,52.64,-6.23,night
4/10/2010 21:45,2010-04-10,21:45,south ockendon (uk/england),,gb,fireball,45,45 seconds,BALL OF FIRE IN THE SKY IN UNITED KINGDOM,51.5,0.3,night
4/10/2010 22:00,2010-04-10,22:00,fargo,nd,us,formation,15,10 - 15 seconds,Six pairs of side by side amber lights moving in a V formation.,46.88,-96.79,night
4/10/2010 22:10,2010-04-10,22:10,grove city,mn,us,triangle,5,5 seconds,Noiseless flying Triangular craft over town.,45.15,-94.68,night
4/10/2010 22:45,2010-04-10,22:45,moffat (uk/scotland),,gb,oval,540,9mins,We...have...full...video...footage.on...a..camera .although...my...cam...phone...never picked..up They...were...4...red...roundish...sl,55.32,-3.45,night
4/10/2010 23:30,2010-04-10,23:30,arlington,tx,us,chevron,10,10 sec.,out of the night eastern sky&#44it appears to be a falling star at first&#44at super sonic speed.dull neon green light dot.suddenly&#44it went i,32.74,-97.11,night
4/10/2010 23:35,2010-04-10,23:35,charlotte,tx,us,sphere,60,1 minute,A red  Sphere Followed my car &#44 then vanished the minute it was  noticed.Then car turned  back on.,28.86,-98.71,night
4/10/2011 05:30,2011-04-10,05:30,freeport,tx,us,rectangle,7200,2 hours apprx,Rectangular&#44 spinning&#44 multi-colored UFO after seeing two shooting stars leaving green trail,28.95,-95.36,night
4/10/2011 22:00,2011-04-10,22:00,norcross,ga,us,fireball,600,10 minutes,triangle of lights and &quot;fireballs&quot; seen heading down Peachtree Industrial Boulevard,33.94,-84.21,night
4/10/2011 23:00,2011-04-10,23:00,stockton,ca,us,light,900,15 min.,unexplainable.,37.96,-121.29,night
4/10/2012 00:50,2012-04-10,00:50,mumbai (india),,,flash,1,1 second,Small bright white flash light with bluish tint rays to it.,19.08,72.88,night
4/10/2012 01:00,2012-04-10,01:00,georgetown,tx,us,light,1,a split second,It was a big huge glowing green light in the sky that was there moved then vanished.,30.63,-97.68,night
4/10/2012 02:15,2012-04-10,02:15,chalfont,pa,us,sphere,20,20 seconds,Blue-green ball of light seen over Chalfont&#44 Pa,40.29,-75.21,night
4/10/2012 02:54,2012-04-10,02:54,livingston (east of),tx,us,sphere,2400,40 minutes,The spherical object appears below the horizon and changes direction. Game camera photos over 40 minutes.,30.71,-94.93,night
4/10/2012 12:16,2012-04-10,12:16,wildomar,ca,us,circle,5,4-5 seconds,Bright light accross Wildomar  skyline west.,33.6,-117.28,daylight
4/10/2012 13:45,2012-04-10,13:45,summersville,wv,us,oval,5,5 sec,UFO flying west&#44 in daylight&#44 oval shape&#44 silver&#44 disappeared in about 5 seconds.,38.28,-80.85,daylight
4/10/2012 18:00,2012-04-10,18:00,danville,ky,us,sphere,1,~1 second,Bright org flys by me.,37.65,-84.77,night
4/10/2012 19:45,2012-04-10,19:45,glendale,az,us,sphere,180,3 minutes,One  bright object &#44 silent&#44 no flashing lights&#44 moving constant speed  several minutes until out of sight.,33.54,-112.19,night
4/10/2012 19:50,2012-04-10,19:50,la mesa,ca,us,light,180,3 minutes,A moving star-like object changed direction and &quot;blinked out&quot;,32.77,-117.02,night
4/10/2012 20:00,2012-04-10,20:00,spanish fort,al,us,diamond,120,about 2 min,Red diamond shaped craft&#44 yellow light in the middle.,30.67,-87.92,night
4/10/2012 20:00,2012-04-10,20:00,wappingers falls,ny,us,light,900,fifteen minutes,Coming from SE coming NE.  I followed it with my own eyes until it diminished.,41.6,-73.91,night
4/10/2012 20:10,2012-04-10,20:10,boulder,co,us,triangle,8,6-8 seconds,V-shaped craft flying southwest over Boulder CO,40.02,-105.27,night
4/10/2012 20:10,2012-04-10,20:10,spanish fort,al,us,diamond,120,2 min,Red diamond object in alabama,30.67,-87.92,night
4/10/2012 20:15,2012-04-10,20:15,galveston,tx,us,light,240,4 min,As bright and as large as Venus light that curved from N to NNE. from directly overhead,29.3,-94.8,night
4/10/2012 20:51,2012-04-10,20:51,miami,fl,us,light,4,4 seconds,Star moved for 3 seconds&#44 stopped&#44 started to move again and disappeared.,25.77,-80.19,night
4/10/2012 22:00,2012-04-10,22:00,coon rapids,mn,us,light,1200,20 minutes,Lights that traveled across the sky then disappeared and then from the same spot reappeared but in a new direction.,45.12,-93.29,night
4/10/2012 22:00,2012-04-10,22:00,st. louis,mo,us,unknown,120,2 minutes,Bright blue light moving west to east at high speed&#44 stopped instantly hovered and zigzaged then moves further east toward st. louis su,38.63,-90.2,night
4/10/2012 22:15,2012-04-10,22:15,east haven,ct,us,unknown,2,two seconds,Unusual and astonishing to see this.,41.28,-72.87,night
4/10/2012 22:30,2012-04-10,22:30,frostburg/lavale,md,,fireball,2,seconds,Strange blue-green ball of light seen on I68,39.7,-78.84,night
4/10/2012 22:30,2012-04-10,22:30,gaithersburg,md,us,fireball,2,2 seconds,Orange fireball over Gaithersburg MD on 04/12/2012,39.14,-77.2,night
4/10/2012 23:45,2012-04-10,23:45,goshen/prospect,ky,,triangle,1200,15-20 min,Triangular hovering aircraft over goshen/prospect. sighting lasted 15-20 minutes.,38.37,-85.59,night
4/10/2013 01:00,2013-04-10,01:00,winchester,va,us,circle,60,1 minute,25-30 circular lights over winchester va,39.19,-78.16,night
4/10/2013 12:00,2013-04-10,12:00,medford,ma,us,sphere,600,10 minutes,Spherical UFOs over Medford&#44 MA,42.42,-71.11,daylight
4/10/2013 18:00,2013-04-10,18:00,seattle,wa,us,unknown,900,15 minutes,6 or more objects over Seattle Science Center/Space Needle&#44 irregular movement&#44 disappearing and reappearing,47.61,-122.33,night
4/10/2013 20:47,2013-04-10,20:47,clearwater,fl,us,circle,120,2 minutes,Red circular light seen from Clearwater&#44 Fl,27.97,-82.8,night
4/10/2013 21:12,2013-04-10,21:12,redlands,ca,us,light,5,3-5 seconds,Blue-gray glowing object moved very fast and disappeared.,34.06,-117.18,night
4/10/2014 00:00,2014-04-10,00:00,oakland park,fl,us,triangle,14400,4 hours,This has been happening to me for 4 months to my knowledge.,26.17,-80.13,night
4/10/2014 02:00,2014-04-10,02:00,odessa,tx,us,unknown,2400,30-40 minutes,2 unknown aircraft escape after late night meteor impact sightings,31.85,-102.37,night
4/10/2014 06:00,2014-04-10,06:00,phoenix,az,us,fireball,180,3:00,My husband was walking the dog infont of our house on the street. He called me to go out side&amp;quot; bebe come and see this&amp;quot;. I did,33.45,-112.07,daylight
4/10/2014 08:30,2014-04-10,08:30,crestview,fl,us,triangle,120,few minutes,White flashes in the sky and a triangular craft with three red lights.,30.76,-86.57,daylight
4/10/2014 09:30,2014-04-10,09:30,pompano beach,fl,us,light,600,10 minutes,Neon purple/blue light hovering over neighborhood in Crystal Lake&#44 FL.,26.24,-80.12,daylight
4/10/2014 09:45,2014-04-10,09:45,lacon,il,us,sphere,300,1-5 minutes,Flashing lights in sky&#44 orange light starting from roof top shoot up and was gone after travaling very high.,41.02,-89.41,daylight
4/10/2014 10:40,2014-04-10,10:40,santa rosa,ca,us,sphere,60,1 minute,Orange sphere that suddenly disappears.,38.44,-122.71,daylight
4/10/2014 14:04,2014-04-10,14:04,barcelona (spain),,,cylinder,30,30 seconds,2 small&#44 cylindrical shaped ufo&#39s in sky over Barcelona.,41.39,2.17,daylight
4/10/2014 20:10,2014-04-10,20:10,washington,ut,us,rectangle,360,5-6 minutes,5 &quot;Fire like&quot; lights seen slowly traveling northbound in the northern sky in a rectangular shape&#44 but changed shape.,37.13,-113.51,night
4/10/2014 20:38,2014-04-10,20:38,santa rosa,ca,us,sphere,60,1 minutes,Orange pulsating sphere.,38.44,-122.71,night
4/10/2014 21:00,2014-04-10,21:00,escondido,ca,us,rectangle,300,5 minutes,Photo taken of a bright light in the sky&#44 revealed two illuminated rectangular objects and three disc with lights around the diameter.,33.12,-117.09,night
4/10/2014 21:00,2014-04-10,21:00,kingstree,sc,us,triangle,600,10 minutes,Aircraft flying over home in Kingstree&#44 SC.,33.67,-79.83,night
4/10/2014 21:00,2014-04-10,21:00,north port,fl,us,flash,30,30 seconds,White streaks of light in formation.,27.04,-82.24,night
4/10/2014 21:00,2014-04-10,21:00,oshkosh,wi,us,other,3600,~1 hour,Orange lights between Oshkosh outside of Oshkosh.,44.02,-88.54,night
4/10/2014 21:00,2014-04-10,21:00,palm desert,ca,us,sphere,600,10 minutes,Slow moving Orb seen changing colors and moving unconventionally without sound. Stopping and accelerating randomly.,33.72,-116.37,night
4/10/2014 21:00,2014-04-10,21:00,riverdale,il,us,disk,199,3:19,Bright light saucer like object.,41.63,-87.63,night
4/10/2014 21:15,2014-04-10,21:15,phoenix,az,us,sphere,5,5 seconds,It was as big as an orange and then blinked out like it was never there.,33.45,-112.07,night
4/10/2014 21:25,2014-04-10,21:25,turlock,ca,us,triangle,5,5 seconds,Bluish/Turquoise flying object over Turlock&#44 CA.,37.49,-120.85,night
4/10/2014 21:30,2014-04-10,21:30,san rafael,ca,us,triangle,240,4 minutes,Looked in the sky and saw a very bright light. Suddenly&#44 it bagan to move. It flashed its lights off and then when it flashed back on&#44,37.97,-122.53,night
4/10/2014 22:00,2014-04-10,22:00,clovis,ca,us,oval,180,3 minutes,Heard loud afterburner noise.  Went outside to see Oval Shaped Object in Sky&#44 with Red Flashing Light.,36.83,-119.7,night
4/10/2014 22:00,2014-04-10,22:00,east jackson,mi,,sphere,600,10 minutes,Slow moving group of red lights.  Some in triangle formation.,42.25,-84.4,night
4/10/2014 22:00,2014-04-10,22:00,lugoff,sc,us,circle,30,30 seconds,I was looking up at the stars in my Jacuzzi when I saw a circular 3-lighted figure in the sky flying like a frisbee.,34.23,-80.69,night
4/10/2014 22:30,2014-04-10,22:30,boise,id,us,circle,240,4 minutes,MASSIVE WHITE&#44 BURNING RED&#44 AND GLOWING UFOS ALL OVER BOISE&#33,43.61,-116.2,night
4/10/2014 22:30,2014-04-10,22:30,tacoma,wa,us,light,360,6 minutes,Multiple small objects zig-zagging in the western sky.,47.25,-122.44,night
4/10/2014 22:45,2014-04-10,22:45,spanaway,wa,us,light,30,30 seconds,Two circular white lights observed moving across sky&#44 side by side at roughly a 45 degree angle.,47.1,-122.43,night
4/10/2014 23:58,2014-04-10,23:58,burnsville,mn,us,circle,900,15+ minutes,Bright Star Like Shape with red and green blinking lights.,44.77,-93.28,night
4/11/2007 08:00,2007-04-11,08:00,calgary (canada),ab,ca,changing,7200,2 hours,Multiple shape object over Calgary&#44 Alberta&#44 Canada.,51.08,-114.08,daylight
4/11/2007 13:25,2007-04-11,13:25,northampton,ma,us,egg,15,15 seconds,Pure white&#44 opaque&#44 slightly elliptical&#44 non-luminous thing moving at a very high rate of speed&#44 with no apparent effect on atmosphere.,42.32,-72.64,daylight
4/11/2007 20:45,2007-04-11,20:45,coventry,ct,us,oval,900,15 minutes,An object decended from the sky in Connecticut into a woman&#39s yard filling her view with a huge machine-like shiny object,41.77,-72.31,night
4/11/2007 21:20,2007-04-11,21:20,nottingham (uk/england),,gb,formation,15,15 seconds,two red pulsating lights moving southwards in Nottingham UK,52.97,-1.17,night
4/11/2007 22:00,2007-04-11,22:00,austin,tx,us,chevron,7,7 seconds,Rectangular glowing objects flying over Austin&#44 TX,30.27,-97.74,night
4/11/2007 23:50,2007-04-11,23:50,carrollton,tx,us,circle,1200,20 min.,Round shape&#44 Moving slowly&#44 changing colors.  ((NUFORC Note:  The star&#44 Sirius??  PD)),32.95,-96.89,night
4/11/2008 00:15,2008-04-11,00:15,aberdeen,md,us,other,30,30 seconds,Silent fast moving very dim or possibly lit from reflected ground light&#44 was either 6 or single objects&#44 or one object with 6 discs,39.51,-76.16,night
4/11/2008 00:40,2008-04-11,00:40,glendale,ca,us,unknown,10,10 seconds,Three red solid parallel lines of light moving from East to West.,34.14,-118.25,night
4/11/2008 04:30,2008-04-11,04:30,hanford nuclear reservation,wa,,cylinder,5,5 seconds,Low flying black cylinder without any lights or noise,47.75,-120.74,night
4/11/2008 06:35,2008-04-11,06:35,palm harbor,fl,us,light,120,1 1/2 min. 2min,Green streaking light appered then went on beyound my sight,28.08,-82.76,daylight
4/11/2008 11:12,2008-04-11,11:12,san jose,ca,us,changing,900,15min,real ufo&#39s,37.34,-121.89,daylight
4/11/2008 13:00,2008-04-11,13:00,shafter,ca,,light,15,15sec.,dont  no what to say i was amazed it was just like my dream,35.5,-119.27,daylight
4/11/2008 18:00,2008-04-11,18:00,orlando,fl,us,sphere,10,10 seconds,3 ft orb downtown orlando,28.54,-81.38,night
4/11/2008 20:34,2008-04-11,20:34,punta gorda,fl,us,disk,180,3 minutes,Airplane like UFO turns on a row of lights  after coming to a complete stop in front of me.,26.93,-82.05,night
4/11/2008 21:20,2008-04-11,21:20,pilot point,tx,us,teardrop,1281,21:21,((HOAX))  9:20 a gray object hovering above the horizon&#44 emitted no light or sounds.,33.4,-96.96,night
4/11/2008 21:30,2008-04-11,21:30,wauseon,oh,us,circle,30,approx. 25-30 seconds,Here is the entry directly from my astronomy journal which I wrote that night.  I was driving to my parents&#8217; house from my apartment in,41.55,-84.14,night
4/11/2008 21:55,2008-04-11,21:55,san diego,ca,us,flash,600,10 minutes,Faint blue intermittent flash like a very distant star.  The object would flash for several seconds then dissapear&#44 then would flash ag,32.72,-117.16,night
4/11/2008 22:30,2008-04-11,22:30,bessemer (near),al,us,light,300,5 minutes,If this was man made&#44 we have some great technology that is incredible.,33.4,-86.95,night
4/11/2009 11:20,2009-04-11,11:20,bismarck,nd,us,disk,3,3 seconds,silver disc shaped object flying extremely fast at a low altitude,46.81,-100.78,daylight
4/11/2009 22:50,2009-04-11,22:50,oslo (norway),,,other,1,ca 1seconds,constant object&#44 (moving parts&#44 V-formation. Oslo),59.91,10.75,night
4/11/2010 02:00,2010-04-11,02:00,rialto,ca,us,sphere,60,45 sec to 1 min,BRIGHT ORB LIKE SPHERE WAS SEEN DESCENDING FROM HIGH ABOVE AND THEN SUDDENLY STOPPED. THE UFO THEN SEEMED TO ZIG ZAG BACK AND FORTH BEF,34.11,-117.37,night
4/11/2010 21:00,2010-04-11,21:00,hudson,ny,us,triangle,600,10 minutes,Blinking red&#44 constant green&#44 and glowing white lighted triangular aircraft above Hudson&#44 NY on 4/11/10,42.25,-73.79,night
4/11/2010 21:05,2010-04-11,21:05,riverview,mi,us,light,900,aprox. 15 minutes,Very bright light 5-10 miles away from Riverview&#44 MI moves unusually in night sky.,42.17,-83.18,night
4/11/2010 22:00,2010-04-11,22:00,terre haute,in,us,triangle,1800,30 min,Triangular object with about 3 lights that changed from bright white to all red when it slowed down.,39.47,-87.41,night
4/11/2010 22:18,2010-04-11,22:18,concord,nc,us,oval,2700,45+ minutes,Object changing colors over the Charlotte area,35.41,-80.58,night
4/11/2010 23:20,2010-04-11,23:20,merthyr tydfil (uk/wales),,gb,fireball,120,2 minutes,A UFO across Merthyr Tydfil that appeared to be fire hovering through the sky,51.75,-3.38,night
4/11/2011 01:08,2011-04-11,01:08,los angeles,ca,us,changing,3,3 seconds,I dont think i can cope with reality anymore...,34.05,-118.24,night
4/11/2011 05:30,2011-04-11,05:30,salina,ks,us,light,180,2-3 minutes,Glowing sphere moving much faster than any aircraft I&#39ve seen near that altitude.,38.84,-97.61,night
4/11/2011 12:55,2011-04-11,12:55,manassas,va,us,sphere,3,3 seconds,Looked up above the trees in the distance and saw a golden sphere for about three seconds then it just disappeared.,38.75,-77.48,daylight
4/11/2011 21:00,2011-04-11,21:00,bedford,tx,us,circle,8,8 seconds,Small star like object moving at incredible speed&#44 stopping suddenly &amp; proceeding at a series of right andle turns,32.84,-97.14,night
4/11/2011 21:00,2011-04-11,21:00,lake forest,il,us,triangle,300,5 minutes,3 Triangular UFOs Sighted in Lake Forest&#44 IL,42.26,-87.84,night
4/11/2011 22:00,2011-04-11,22:00,corvallis,or,us,light,2,seconds,Round yellow-orange flickering light descended from the sky to the stadium.,44.56,-123.26,night
4/11/2011 22:00,2011-04-11,22:00,ellensburg,wa,us,light,240,4 minutes,Three bright lights northeast of Ellensburg WA,47.0,-120.55,night
4/11/2011 22:30,2011-04-11,22:30,wenatchee,wa,us,circle,15,15 seconds,Bright round light slowly moving then disappeared.,47.42,-120.31,night
4/11/2011 22:50,2011-04-11,22:50,kennewick,wa,us,light,10,10 seconds,On the night of April 11&#44 2011&#44 at 10:30 pm I observed what I believe to be a UFO over the Columbia River.  I just happened to be looki,46.21,-119.14,night
4/11/2011 23:00,2011-04-11,23:00,rockford,il,us,light,3600,1 hr,White Diskus And Strobing light,42.27,-89.09,night
